09:57:53 | 200 |            0s | 127.0.0.1 | GET | /ping | -
10:34:53 | 200 |    2.1171005s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.5362586s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1335228s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.5386121s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.5346203s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1303707s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.9301773s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.8918684s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.8938808s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.8908715s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.8472019s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.3793438s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.3833302s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.7279425s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.8834534s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.7208355s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.6990322s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.6991398s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.7225441s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:53 | 200 |    1.6802199s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1455238s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1415328s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1432771s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1442728s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1442728s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1482742s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1482742s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1502776s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1502776s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.154463s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.154463s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1564419s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1564419s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1574441s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1574441s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |      4.15242s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1514779s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1564157s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1484055s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1482539s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1537309s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1484119s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1511057s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1514366s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1533649s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1521447s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.153309s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1439526s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1506897s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1536889s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1516738s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1526933s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1469734s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1513558s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1529189s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.153314s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1615658s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1553785s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.2166612s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1540316s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1527922s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |      4.15118s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.2105692s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1519044s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1529229s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1543775s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.1425496s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.1435085s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    5.1294661s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1365733s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1533128s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1533128s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1567753s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1559416s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1498952s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1574858s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.148921s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1499018s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1499103s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1499012s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1543383s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1553167s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1397648s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1453143s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1473115s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1457573s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1513416s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1474922s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1490332s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1446144s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1489288s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.154031s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1573421s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1500035s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1583342s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1484665s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1443573s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1404454s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1450293s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1454709s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1468266s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1493755s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.153283s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1524734s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1521376s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1531463s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1521584s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1612606s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1592569s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1514424s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1534628s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1557883s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1569053s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.162446s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1585446s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1560618s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1610503s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1600897s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1610702s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1620585s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1630581s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.163035s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1620583s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1640635s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1640635s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.168326s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1651207s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    4.9943259s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1696231s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1668496s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1712014s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1792284s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1756503s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.174681s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.177466s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1745482s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1750665s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1760662s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.176917s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1753832s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1743724s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1753351s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.183282s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.181577s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1837933s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1863894s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1839669s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1875591s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1885588s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1885571s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1885635s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1915532s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1915536s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1955687s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1955513s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.193552s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1945494s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1669155s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1885522s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1904066s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1911547s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1918048s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1938104s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1952013s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1935232s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.193022s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1930087s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1935513s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |      4.19211s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1961611s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1905884s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1901778s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1905159s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1905159s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1885896s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1885937s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1905869s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1910833s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.191607s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1931598s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1932137s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1942159s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1948909s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1948909s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1916231s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1926207s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1966168s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1976421s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1986534s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1976365s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1961652s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1976288s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1975353s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1985457s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1982941s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1975287s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.198696s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2036513s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2035743s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1930656s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1997157s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1981921s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1987469s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1987321s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |      4.20055s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.203663s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2087564s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2058543s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2109979s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2128685s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.211277s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2147982s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2088813s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.209892s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2033837s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2028338s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1989515s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2078354s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2083853s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.210379s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.193682s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2139904s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2140239s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2090794s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.204192s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.215154s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2171805s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2158596s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2071045s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2076769s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2198821s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.210691s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2127275s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |       4.2133s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2139113s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.219613s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2198813s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2206072s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2204305s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2468617s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2250713s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2254852s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2124109s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2152894s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2152894s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.219125s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2212171s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2214012s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2229102s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2234662s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2247908s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2306912s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2326862s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2346847s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2356902s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2346925s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2307035s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2386992s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2406979s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2436943s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2401479s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2264373s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2378429s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.230454s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2170644s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2181008s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2196992s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2105627s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2177142s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2143797s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.214155s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2167675s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.2083466s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:50 | 200 |    4.9882323s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1964385s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1857014s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1872918s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1872918s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.177672s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.178666s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1786582s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1932945s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1688097s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1806503s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1846694s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1780074s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1776619s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.187653s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1806558s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1783525s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1789772s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1803684s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1813345s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1813345s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1820959s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1820959s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1831955s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1672581s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1750188s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1773014s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1762984s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1729115s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1739399s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.175833s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |     4.176273s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1720077s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1820273s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1702289s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1834861s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1904271s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1728816s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1781314s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1727204s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1753267s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1737003s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1798255s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1879865s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1903406s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1899675s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1928861s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1770282s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1939469s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1717837s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1840398s | 127.0.0.1 | POST | /api/placement/11 | -
10:34:51 | 200 |    4.1783301s | 127.0.0.1 | POST | /api/placement/11 | -
